,,,,,,,,
Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
NGA007,2.3,3.5,3.4,0,2.4,251,0,Medium
NGA008,2.6,2.3,3.7,1.7,1.9,270.5,1,Medium
NIC001,0.9,1.8,0.8,0,1.7,56.6,0,Very High
PAK001,1.9,2.3,3.3,0,1.9,243.2,0,High
PAK004,4.3,x,3.5,5,x,254.5,3,Very Low
PAN002,1.6,3.5,1.3,0,2.4,96,0,High
PER002,2.7,3,1.9,3.3,2.2,140.4,2,Medium
PHL001,2,3.5,0.9,1.7,2.4,65.2,1,High
PHL003,2.1,3,3.4,0,2.2,249.4,0,Medium
PHL010,2,3,1.3,1.7,2.2,94.3,1,High
POL002,1,2,1,0,1.8,70.3,0,Very High
PRK001,2.4,2.3,5,0,1.9,618.6,0,Medium
PSE002,1.2,0.8,2.7,0,1.3,197.6,0,High
REG001,2.3,2,5,0,1.8,478.7,0,Medium
REG002,2,3.3,2.7,0,2.3,196.7,0,High
REG003,4.2,x,5,3.3,x,840,2,Very Low
REG004,2.1,4,2.3,0,2.6,164.9,0,Medium
REG006,2.5,3.5,2.3,1.7,2.4,165.2,1,Medium
REG007,5,x,5,5,x,968.6,5,Very Low
REG008,5,x,5,5,x,968.6,5,Very Low
REG011,1.5,2.3,2.1,0,1.9,156.8,0,High
REG012,1.2,2.3,1.2,0,1.9,84.8,0,High
REG013,4.2,x,5,3.3,x,520.1,2,Very Low
REG014,1.1,2.3,1,0,1.9,71.8,0,High
ROU002,1.1,2.3,1.1,0,1.9,82,0,High
RWA002,2.5,2.5,1.8,3.3,2,128.8,2,Medium
SDN001,0.9,0.8,2,0,1.3,149.7,0,Very High
SDN005,1.2,2.3,1.2,0,1.9,86.2,0,High
SDN007,0.8,1,1.3,0,1.4,93.9,0,Very High
SDN008,1,0.8,2.3,0,1.3,166.2,0,Very High
SEN002,2.8,1.8,5,1.7,1.7,648.5,1,Medium
SLV001,1.6,2,2.7,0,1.8,198.2,0,High
SOM001,1.4,2,2.3,0,1.8,168.1,0,High
SOM002,2.3,2.3,4.5,0,1.9,331.5,0,Medium
SSD001,1,2,1,0,1.8,77.4,0,Very High
SVK002,1,1.8,1.1,0,1.7,78,0,Very High
SWZ001,1.8,0.8,2.9,1.7,1.3,210.4,1,High
SYR001,1.1,0.8,2.5,0,1.3,186.1,0,High
TCD001,2.8,3.3,5,0,2.3,426.9,0,Medium
TCD003,3,4,5,0,2.6,567.3,0,Medium
TCD004,2.4,2.3,5,0,1.9,783.5,0,Medium
TCD005,2.5,2.5,5,0,2,706.5,0,Medium
TCD006,2.9,3.8,5,0,2.5,694.2,0,Medium
THA001,1.6,2.5,2.3,0,2,165.3,0,High
THA002,3.5,2.3,5,3.3,1.9,589.9,2,Low
THA003,2.3,2.3,2.9,1.7,1.9,211.2,1,Medium
TON002,0.6,0.8,1.1,0,1.3,84.4,0,Very High
TTO002,2,2.8,3.3,0,2.1,239.4,0,High
TUN002,3.7,2.8,5,3.3,2.1,767.5,2,Low
TUR001,1.6,2.5,2.4,0,2,175.2,0,High
TUR002,2.1,2.3,2.4,1.7,1.9,175.2,1,Medium
TUR003,1.6,2.5,2.4,0,2,175.2,0,High
TUR004,2.5,2.5,5,0,2,987.2,0,Medium
TZA001,0.8,2.3,0.2,0,1.9,16.2,0,Very High
TZA002,0.6,0.5,1.2,0,1.2,91.3,0,Very High
TZA003,0.4,1,0.3,0,1.4,23.8,0,Very High
UGA005,2.5,2.8,3.1,1.7,2.1,224.2,1,Medium
UKR002,0.9,2,0.7,0,1.8,53.1,0,Very High
VEN001,2.8,3.3,5,0,2.3,572,0,Medium
YEM001,1.8,2,3.3,0,1.8,244.7,0,High
YEM002,1.9,2.3,3.3,0,1.9,241.6,0,High
ZMB002,1.4,0.5,3.6,0,1.2,262.8,0,High
ZWE001,1.3,2.3,1.7,0,1.9,125.3,0,High
