Crisis,DRIVERS,CRISIS ID,COUNTRY,ISO3,Landmass affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related Injuries,Total # of illness cases reported,Total # of crisis related fatalities,Building partially damaged,Building totally damaged,Total Building in the affected area,Econimic losses,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of groups affected by crisis,people in need facing limited access constraints,people in need facing restricted access constraints,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)"
0,,,,,sq. Km,Number,Number,Number,Number,,Number,Number,Number,Number,million USD,Number,Number,Number,Number,Number,Number,Number,Number,,,,,,,,,
Displacement from Russia-Ukraine conflict in Bulgaria,"Conflict,Displacement",BGR002,Bulgaria,BGR,108560,6518000,53000,53000,x,x,0,0,0,#N/A,x,6465000,0,53000,0,0,2,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Displacement from Russia-Ukraine conflict in Belarus,"Displacement,Conflict",BLR002,Belarus,BLR,207582,9268000,40000,40000,x,x,0,0,0,#N/A,x,9228000,0,40000,0,0,2,x,x,2.0,1.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0
Country level Brazil,"Displacement,Floods",BRA001,Brazil,BRA,8358140,121094000,1454000,50000,940,x,46,x,x,#N/A,x,119640000,468000,986000,x,x,5,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Venezuela displacement in Brazil,Displacement,BRA002,Brazil,BRA,3551558,98303000,499000,17000,x,x,0,x,x,#N/A,x,97804000,138000,361000,x,x,5,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Floods in rainy season 2022,Floods,BRA003,Brazil,BRA,377437,18850000,355000,20000,940,x,46,x,x,#N/A,x,18496000,329000,25000,x,x,1,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Drought in the Amazonas,Drought,BRA004,Brazil,BRA,1559256,3941000,600000,12000,x,x,x,x,x,#N/A,x,3343000,0,600000,x,x,1,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Complex crisis in CAR,"Conflict,Displacement",CAF001,CAR,CAF,622980,6100000,6100000,1629000,1,x,279,x,x,#N/A,x,0,2700000,2100000,1300000,0,4,x,x,1.0,3.0,2.0,3.0,0.0,3.0,3.0,1.0,3.0
Venezuela displacement in Chile,Displacement,CHL002,Chile,CHL,743532,19604000,13131000,498000,x,x,15,x,x,#N/A,x,6472000,12853000,278000,x,x,3,x,x,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0
Multiple crises in Cameroon,"Conflict,Displacement",CMR001,Cameroon,CMR,475440,25680000,3849000,2325000,150,x,549,x,x,#N/A,x,21831000,0,2477000,1372000,x,5,x,x,1.0,3.0,3.0,3.0,0.0,2.0,3.0,1.0,3.0
Lake Chad basin crisis in Cameroon,Conflict,CMR002,Cameroon,CMR,34513,5179000,1555000,800000,x,x,269,x,x,#N/A,5.2,3623000,0,493000,1063000,x,5,x,x,1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0
Anglophone Crisis in Cameroon,Conflict,CMR003,Cameroon,CMR,88019,14851000,1686000,1170000,x,x,181,x,x,#N/A,x,13165000,0,1377000,309000,x,5,x,377500,1.0,3.0,2.0,3.0,0.0,2.0,3.0,1.0,3.0
CAR refugees in Cameroon,"Conflict,Displacement",CMR004,Cameroon,CMR,231318,5650000,607000,355000,0,x,3,0,0,#N/A,x,5043000,0,607000,x,x,2,x,x,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Complex crisis in DRC,"Conflict,Displacement,Socio-political",COD001,DRC,COD,2344860,108584000,26429000,10829000,1,x,1769,x,x,#N/A,1700,82155000,529000,10300000,10800000,4800000,5,x,x,1.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,3.0
Complex crisis in Congo,Conflict,COG001,Congo,COG,341500,5800000,293000,231000,x,x,0,x,x,#N/A,x,5507000,159000,134000,0,0,4,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Complex crisis in Colombia,"Socio-political,Conflict,Violence,Floods,Displacement",COL001,Colombia,COL,1109500,51600000,9800000,6922000,x,x,1015,x,x,#N/A,x,41800000,2100000,4206000,3100000,394000,3,x,x,0.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0
Venezuela displacement in Colombia,Displacement,COL002,Colombia,COL,34507,25541000,22318000,2940000,x,x,13,x,x,#N/A,x,3222000,16918000,2950000,2174000,276000,3,x,x,0.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0
Nicaraguan refugees in Costa Rica,Displacement,CRI002,Costa Rica,CRI,1003,2451000,235000,235000,x,x,100,x,x,#N/A,x,2215000,0,235000,0,0,3,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Displacement from Russia-Ukraine conflict in Czechia,"Conflict,Displacement",CZE002,Czech Republic,CZE,77187,11048000,376000,376000,x,x,0,0,0,#N/A,x,10672000,0,376000,0,0,2,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multiple crises in Djibouti,"Displacement,Drought",DJI001,Djibouti,DJI,23180,1182000,717000,36000,x,x,0,x,x,#N/A,x,465000,402000,215000,100000,0,5,x,x,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Mixed migration in Djibouti,Displacement,DJI002,Djibouti,DJI,7300,676000,30000,30000,x,x,0,x,x,#N/A,x,646000,0,30000,x,x,1,x,x,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Drought in Djibouti,Drought,DJI003,Djibouti,DJI,23180,1182000,687000,6000,x,x,0,x,x,#N/A,x,495000,402000,185000,100000,0,5,x,x,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Venezuela displacement in Dominican Republic,Displacement,DOM002,Dominican Republic,DOM,48310,11229000,124000,124000,x,x,x,x,x,#N/A,x,11105000,5000,119000,0,0,2,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mixed migration flows in Algeria,Displacement,DZA002,Algeria,DZA,2381741,45998000,263000,263000,x,x,27,x,x,#N/A,x,45735000,0,263000,x,x,4,x,x,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Sahrawi refugees in Algeria,Displacement,DZA003,Algeria,DZA,159000,223000,174000,x,x,x,1,x,x,#N/A,x,49000,84000,90000,x,x,2,0,0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0
Multiple crises in Algeria,Displacement,DZA004,Algeria,DZA,2381741,46221000,437000,263000,x,x,32,x,x,#N/A,x,45784000,84000,353000,x,x,3,x,x,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0
Venezuela displacement in Ecuador,Displacement,ECU002,Ecuador,ECU,248360,18001000,7592000,475000,x,x,0,x,x,#N/A,x,10409000,7189000,403000,x,x,3,x,x,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0
Refugees in Egypt,"Displacement,Conflict",EGY004,Egypt,EGY,91071.77,113716000,480000,480000,x,x,17,x,x,#N/A,x,113236000,0,480000,x,x,2,x,x,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
Complex crisis in Eritrea,"Socio-political,Displacement",ERI001,Eritrea,ERI,121041,3786000,1100000,623000,0,x,x,x,x,#N/A,x,2686000,0,1100000,x,x,5,x,x,1.0,1.0,2.0,0.0,2.0,2.0,0.0,3.0,3.0
Mixed migration flows in Spain,Displacement,ESP002,Spain,ESP,100000,47552000,62000,62000,x,x,324,x,x,#N/A,x,47490000,0,62000,x,x,3,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Displacement from Russia-Ukraine conflict in Estonia,"Conflict,Displacement",EST002,Estonia,EST,42750,1399000,50000,50000,x,x,0,0,0,#N/A,x,1349000,0,50000,0,0,2,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Complex crisis in Ethiopia,"Displacement,Floods,Conflict",ETH001,Ethiopia,ETH,1128571,128289000,86079000,4423000,x,2700000,3552,x,x,#N/A,4500000,42210000,57479000,28600000,x,x,4,x,10000,2.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0
International Displacement,Displacement,ETH003,Ethiopia,ETH,1128571,128289000,41979000,963000,x,x,x,x,x,#N/A,x,86310000,41016000,963000,x,x,3,0,0,1.0,0.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0
Northern Ethiopia Conflict,"Conflict,Displacement",ETH004,Ethiopia,ETH,299000,30600000,30600000,2249000,x,506558,3552,#N/A,#N/A,#N/A,#N/A,0,21800000,8800000,x,x,4,0,210000,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0
Drought in Ethiopia,Drought,ETH005,Ethiopia,ETH,784308,62400000,24100000,622000,x,59766,24,x,x,#N/A,6850000,38300000,4000000,20100000,x,x,3,x,x,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0
Mixed migration flows in Greece,Displacement,GRC002,Greece,GRC,9776,558000,95000,95000,0,x,8,x,x,#N/A,x,463000,0,95000,x,x,2,x,x,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0
Complex crisis in Guatemala,"Violence,Socio-political,Other seasonal event",GTM001,Guatemala,GTM,107160,17600000,9162000,105000,x,14299,169,x,x,#N/A,x,8438000,3862000,5300000,0,0,5,x,x,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Complex crisis in Honduras,"Violence,Socio-political,Other seasonal event",HND001,Honduras,HND,111890,9745000,5815000,754000,x,x,188,x,x,#N/A,x,3930000,3015000,1428000,1372000,0,2,x,x,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0
Complex crisis in Haiti,"Earthquake,Violence,Socio-political,Other seasonal event",HTI001,Haiti,HTI,27560,11400000,8100000,158000,x,44642,717,x,x,#N/A,x,3300000,2600000,3031000,1568000,902000,5,x,x,1.0,3.0,2.0,2.0,0.0,2.0,3.0,0.0,3.0
Nippes Earthquake ,Earthquake,HTI002,Haiti,HTI,12851,6429000,690000,17000,12763,33000,2248,83858,53815,#N/A,1500000000,5739000,40000,650000,0,0,3,x,x,1.0,3.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0
Displacement from Russia-Ukraine conflict in Hungary,"Conflict,Displacement",HUN002,Hungary,HUN,93013,9709000,66000,66000,x,x,0,0,0,#N/A,x,9643000,0,66000,0,0,2,x,x,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Papua Conflict,"Socio-political,Violence",IDN002,Indonesia,IDN,421991,5438000,5438000,100000,0,x,91,x,x,#N/A,x,0,5338000,100000,0,0,4,x,x,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0
Conflict in Jammu and Kashmir,Socio-political,IND002,India,IND,222236,14999000,x,321000,x,x,98,x,x,#N/A,x,14999000,x,x,x,x,x,x,x,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0
Afghan Refugees in Iran,Displacement,IRN004,Iran,IRN,239561,24823000,4477000,4477000,x,x,x,x,x,#N/A,x,20346000,0,1377000,3100000,0,2,x,x,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0
Multiple crises in Iraq,"Violence,Displacement,Socio-political,Conflict",IRQ001,Iraq,IRQ,383312,44496000,5581000,6633000,x,x,706,x,x,#N/A,133900,38915000,2800000,2408000,245000,128000,5,1500000,300000,1.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,0.0
Conflict  in Iraq,"Conflict,Socio-political,Violence",IRQ002,Iraq,IRQ,383312,43682000,5300000,5987000,x,x,706,x,x,#N/A,133900,38382000,2800000,2150000,225000,125000,5,1500000,300000,1.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,0.0
Syrian and Palestinian refugees in iraq,Displacement,IRQ003,Iraq,IRQ,36000,6452000,697000,281000,x,x,0,x,0,#N/A,x,5755000,416000,258000,20000,3000,5,x,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
Mixed migration flows in Italy,Displacement,ITA002,Italy,ITA,41055,58928000,159000,159000,x,x,1394,x,0,#N/A,x,58769000,0,159000,x,x,3,x,x,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
Syrian refugees in Jordan,Displacement,JOR002,Jordan,JOR,40463,9108000,4019000,1319000,x,x,9,x,x,#N/A,x,5088000,422000,3505000,92000,0,2,x,x,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Multiple crisis in Kenya ,"Drought,Displacement",KEN001,Kenya,KEN,543630,29787000,29228000,668000,x,940000,664,0,0,#N/A,0,559000,27080000,1882000,266000,0,3,0,0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0
Refugee situation in Kenya,Displacement,KEN002,Kenya,KEN,38244,1182000,623000,623000,x,940000,x,0,0,#N/A,0,559000,0,623000,x,x,2,0,x,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0
Drought in Kenya,Drought,KEN003,Kenya,KEN,543630,28605000,28605000,45000,x,940000,174,0,0,#N/A,0,0,27080000,1259000,266000,0,3,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0
2023 Floods in Laos,Floods,LAO003,Laos,LAO,168750,5928000,110000,0,0,x,6,x,x,#N/A,7300000,5818000,89000,21000,0,0,2,x,x,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Syrian refugees in Lebanon,Displacement,LBN002,Lebanon,LBN,10450,5700000,5700000,1500000,2,0,3,x,x,#N/A,x,0,4200000,1500000,x,x,2,x,x,0.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0
Socioeconomic crisis in Lebanon,"Socio-political,Violence,Tecnological Disaster",LBN004,Lebanon,LBN,10450,5700000,5700000,1876000,2,x,254,x,x,#N/A,x,0,1800000,3900000,x,x,3,x,x,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0
Complex crisis in Libya,"Conflict,Displacement,Socio-political",LBY001,Libya,LBY,1759540,6932000,6932000,1628000,x,x,5810,2217,1127,#N/A,x,0,5767000,1165000,x,x,5,x,x,1.0,3.0,2.0,0.0,2.0,3.0,0.0,1.0,3.0
Mixed migration flows in Libya,Displacement,LBY002,Libya,LBY,1759540,6932000,6932000,759000,x,x,1394,x,x,#N/A,x,0,6739000,193000,x,x,4,79000,229000,1.0,3.0,2.0,0.0,2.0,3.0,0.0,1.0,2.0
Storm Daniel and floods in Libya,"Floods,Other seasonal event",LBY003,Libya,LBY,67827,2010000,2010000,45000,x,x,4352,2217,1127,#N/A,x,0,1126000,884000,x,x,5,x,x,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0
Multiple crises in Sri Lanka,"Socio-political,Food Security,Floods",LKA001,Sri Lanka,LKA,62705,22037000,22037000,4000,6,x,5,x,x,#N/A,x,0,15022000,6015000,1000000,0,2,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Socio-economic crisis in Sri Lanka,"Socio-political,Food Security",LKA002,Sri Lanka,LKA,62705,22037000,22037000,0,2,#N/A,0,#N/A,#N/A,#N/A,#N/A,0,15037000,6000000,1000000,0,1,#N/A,#N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2023 Floods and Monsoon Rain,Floods,LKA003,Sri Lanka,LKA,4228,4429000,75000,4000,5,x,5,x,x,#N/A,x,4354000,60000,15000,0,0,2,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Displacement from Russia-Ukraine conflict in Lithuania,"Conflict,Displacement",LTU002,Lithuania,LTU,62610,2884000,52000,52000,x,x,0,0,0,#N/A,x,2832000,0,52000,0,0,2,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Displacement from Russia-Ukraine conflict in Latvia,"Conflict,Displacement",LVA002,Latvia,LVA,62230,1926000,47000,47000,x,x,0,0,0,#N/A,x,1879000,0,47000,0,0,2,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multiple crises in Morocco,"Displacement,Earthquake",MAR001,Morocco,MAR,446300,38055000,38055000,519000,5500,x,3301,40579,19095,#N/A,x,0,37536000,519000,x,x,2,x,x,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
Mixed migration flows in Morocco,Displacement,MAR002,Morocco,MAR,446300,38055000,38055000,19000,x,x,324,0,0,#N/A,0,0,38036000,19000,x,x,4,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
Al Haouz Earthquake in Morocco,Earthquake,MAR003,Morocco,MAR,53316,38055000,38055000,500000,5500,x,2946,40579,19095,#N/A,x,0,37555000,500000,x,x,2,x,x,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
DIsplacement from Russia-Ukraine conflict in Moldova,"Displacement,Conflict",MDA002,Moldova,MDA,32970,2660000,121000,121000,x,x,0,0,0,#N/A,x,2539000,0,121000,0,0,2,x,x,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multiple crisis in Madagascar,"Drought,Cyclone",MDG001,Madagascar,MDG,233094,9387000,9387000,53000,56,479000,17,30702,10300,#N/A,481,0,7097000,2247000,43000,0,1,x,x,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
Drought in Madagascar,Drought,MDG002,Madagascar,MDG,149752,7732000,4823000,8000,x,479000,0,x,x,#N/A,x,2909000,3516000,1264000,43000,0,1,x,x,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Tropical cyclone Freddy in Madagascar,Cyclone,MDG008,Madagascar,MDG,233094,9387000,9387000,45000,56,0,17,7102,10300,#N/A,481,0,8404000,983000,x,x,1,0,0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
Multiple crisis in Mexico,"Violence,Displacement",MEX001,Mexico,MEX,1943950,118414000,607000,607000,x,x,4013,x,x,#N/A,x,117806000,487000,121000,0,0,5,x,x,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0
Criminal Violence in Mexico,"Violence,Displacement",MEX002,Mexico,MEX,1943950,118414000,379000,379000,x,x,3009,x,x,#N/A,x,118035000,379000,x,x,x,5,x,x,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0
Mixed Migration in Mexico,Displacement,MEX003,Mexico,MEX,1159951,57927000,228000,228000,x,x,1004,x,x,#N/A,x,57699000,108000,121000,0,0,3,x,x,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0
Complex crisis in Mali,Conflict,MLI001,Mali,MLI,1240190,21700000,12900000,1478000,2,44056,2547,x,1,#N/A,x,8800000,4100000,6800000,1800000,200000,5,x,x,0.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0
Multiple crises in Myanmar,"Socio-political,Conflict,Violence",MMR001,Myanmar,MMR,676578,55960000,54860000,3727000,x,x,8371,x,x,#N/A,x,1100000,37338000,12849000,4673000,0,5,x,x,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0
Rakhine Conflict,Conflict,MMR002,Myanmar,MMR,36778,3472000,3472000,1285000,x,x,237,x,x,#N/A,x,0,1800000,434000,1238000,0,3,x,x,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0
Kachin and Shan Conflict,Conflict,MMR003,Myanmar,MMR,149600,4873000,4873000,94000,x,x,1341,x,x,#N/A,x,0,3400000,1165000,308000,0,3,x,x,2.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0
Post-coup conflict in Myanmar,"Violence,Socio-political,Conflict",MMR004,Myanmar,MMR,676578,55960000,46515000,2348000,x,x,6793,x,x,#N/A,x,9445000,32138000,11250000,3127000,0,4,x,x,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0
Multiple Crises in Mozambique,"Conflict,Displacement,Cyclone",MOZ001,Mozambique,MOZ,786380,34418000,12814000,973000,700,x,317,290330,200900,#N/A,0,21604000,10560000,2254000,x,x,3,x,x,1.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0
Cabo Delgado Islamist Insurgency,"Conflict,Displacement",MOZ004,Mozambique,MOZ,280615,11584000,11584000,932000,x,x,134,x,x,#N/A,x,0,9884000,1700000,x,x,3,x,x,1.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0
Tropical Cyclone Freddy in Mozambique,Cyclone,MOZ010,Mozambique,MOZ,598856,18025000,1231000,42000,698,x,183,283000,199000,#N/A,x,16794000,677000,554000,x,x,2,x,x,1.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0
Refugees from Mali in Mauritania,Displacement,MRT002,Mauritania,MRT,206000,5143000,5143000,13000,0,x,0,0,0,#N/A,x,0,5130000,13000,x,x,2,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Food Security in Mauritania,"Drought,Floods",MRT003,Mauritania,MRT,1030700,3543000,1295000,13000,x,136000,0,x,x,#N/A,x,2248000,823000,444000,28000,0,3,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Complex crisis in Malawi,"Drought,Socio-political,Cyclone",MWI002,Malawi,MWI,94080,19692000,10569000,103000,2186,58982,4024,260681,120394,#N/A,506.7,9123000,6167000,4136000,266000,0,3,0,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
Tropical Cyclone Freddy in Malawi,Cyclone,MWI005,Malawi,MWI,31780,7751000,2300000,659000,2178,0,1200,260681,120394,#N/A,506.7,5451000,663000,1637000,0,0,2,0,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
International Refugees in Malaysia,Displacement,MYS001,Malaysia,MYS,9206,10090000,10090000,185000,x,#N/A,0,#N/A,#N/A,#N/A,#N/A,0,9905000,185000,x,x,3,#N/A,#N/A,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
Food Security Crisis in Namibia,Drought,NAM002,Namibia,NAM,823290,2642000,1638000,0,0,0,0,#N/A,#N/A,#N/A,#N/A,1004000,943000,630000,65000,0,1,#N/A,#N/A,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
Multiple crises in Niger,"Conflict,Displacement",NER001,Niger,NER,409324,12540000,3141000,673000,5,x,714,x,x,#N/A,x,9399000,0,1756000,1385000,0,5,x,x,1.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0
Lake Chad basin crisis in Niger,Conflict,NER002,Niger,NER,156906,788000,315000,258000,141012,x,48,x,x,#N/A,x,220000,0,57000,512000,0,5,x,x,1.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0
Mali/Burkina Faso conflict,Conflict,NER003,Niger,NER,210622,7550000,1749000,336000,x,x,655,x,x,#N/A,x,5801000,0,876000,873000,0,5,x,x,1.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0
Nigerian Refugees,Displacement,NER004,Niger,NER,41796,4202000,823000,79000,x,x,11,0,0,#N/A,0,3379000,0,823000,0,0,2,x,x,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0
Complex crisis in Nigeria,"Conflict,Displacement,Violence",NGA001,Nigeria,NGA,910770,193523000,88772000,5973000,2416,5934949,3921,174000,x,#N/A,x,104750000,63958000,23706000,1108000,0,4,x,800000,1.0,3.0,2.0,3.0,2.0,3.0,3.0,0.0,3.0
Middle belt conflict,Violence,NGA003,Nigeria,NGA,142964,18000000,8445000,581000,x,x,624,x,x,#N/A,x,9555000,5977000,2468000,0,0,5,x,x,1.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0
Lake Chad basin crisis in Nigeria,"Conflict,Displacement",NGA004,Nigeria,NGA,157918,16100000,16100000,4612000,x,1529500,1513,x,x,#N/A,x,2000000,5800000,5900000,2200000,200000,4,x,800000,1.0,3.0,2.0,3.0,2.0,3.0,3.0,0.0,3.0
